product_name,price,category,source,timestamp,discount_percent,is_bestseller,rating,view_count,sales_rank,url
Sample Product 7187,4571.623500298979,personal-care,Konga,2025-05-05 17:39:45,10,True,2.5,539,43,https://www.konga.com/products/35759
Sample Product 4001,1812.2378554492907,personal-care,PayPorte,2025-05-05 17:39:45,15,False,3.1,14,62,https://www.payporte.com/products/88340
Sample Product 4783,1209.2524280565117,soft-drinks,Slot,2025-05-05 17:39:45,15,True,3.6,412,100,https://www.slot.com/products/29449
Sample Product 1249,8909.21908008691,personal-care,PayPorte,2025-05-05 17:39:45,0,True,1.3,514,44,https://www.payporte.com/products/20193
Sample Product 4950,7013.172067684677,soft-drinks,Slot,2025-05-05 17:39:45,20,True,3.2,620,42,https://www.slot.com/products/61113
Sample Product 9114,3006.0440707070907,soft-drinks,Jumia,2025-05-05 17:39:45,10,True,2.4,295,44,https://www.jumia.com/products/61285
Sample Product 6499,1653.1905033476876,food,PayPorte,2025-05-05 17:39:45,0,False,3.6,67,91,https://www.payporte.com/products/95179
Sample Product 4002,3303.8568259683375,food,Jiji,2025-05-05 17:39:45,20,True,3.8,193,48,https://www.jiji.com/products/86056
Sample Product 5965,5798.427245218947,snacks,Jumia,2025-05-05 17:39:45,0,False,4.0,578,78,https://www.jumia.com/products/88090
Sample Product 5295,8813.369088549724,soft-drinks,PayPorte,2025-05-05 17:39:45,15,False,3.7,286,69,https://www.payporte.com/products/47759
Sample Product 6265,3874.494901266878,detergents,PayPorte,2025-05-05 17:39:45,15,True,3.6,417,11,https://www.payporte.com/products/12830
Sample Product 7904,1816.6744951085539,detergents,Slot,2025-05-05 17:39:45,20,True,4.0,307,69,https://www.slot.com/products/18279
Sample Product 8995,1889.521585646011,beverages,PayPorte,2025-05-05 17:39:45,10,False,1.7,129,61,https://www.payporte.com/products/63269
Sample Product 1390,7968.6995262135515,food,PayPorte,2025-05-05 17:39:45,0,True,3.2,105,58,https://www.payporte.com/products/42886
Sample Product 1954,1899.2507781459547,soft-drinks,Jumia,2025-05-05 17:39:45,10,True,2.7,94,41,https://www.jumia.com/products/86509
Sample Product 4318,1271.3925820125683,detergents,Konga,2025-05-05 17:39:45,10,True,3.3,278,2,https://www.konga.com/products/13707
Sample Product 4487,1454.3236158287784,food,Jiji,2025-05-05 17:39:45,20,True,4.6,186,30,https://www.jiji.com/products/49926
Sample Product 3453,3436.5031082226396,soft-drinks,Jiji,2025-05-05 17:39:45,10,False,2.2,385,23,https://www.jiji.com/products/69619
Sample Product 6730,8124.508484850144,personal-care,Jiji,2025-05-05 17:39:45,0,True,2.7,205,62,https://www.jiji.com/products/57718
Sample Product 6987,2483.492119862757,personal-care,Konga,2025-05-05 17:39:45,0,False,1.5,718,61,https://www.konga.com/products/81386
Sample Product 2282,6922.2510041652895,beverages,PayPorte,2025-05-05 17:39:45,0,False,4.3,454,25,https://www.payporte.com/products/33668
Sample Product 8374,3831.1978147088416,snacks,Slot,2025-05-05 17:39:45,15,False,4.1,667,62,https://www.slot.com/products/70574
Sample Product 9772,6836.1643803518145,soft-drinks,Jiji,2025-05-05 17:39:45,10,True,3.9,726,56,https://www.jiji.com/products/38152
Sample Product 6808,7776.980220836783,soft-drinks,Slot,2025-05-05 17:39:45,10,False,3.9,522,24,https://www.slot.com/products/52066
Sample Product 1904,3588.242243744864,snacks,Jiji,2025-05-05 17:39:45,5,True,1.4,348,5,https://www.jiji.com/products/10508
Sample Product 4250,4180.116127361698,personal-care,Konga,2025-05-05 17:39:45,10,True,3.5,770,28,https://www.konga.com/products/90202
Sample Product 5795,8689.846035163704,detergents,Temu,2025-05-05 17:39:45,5,True,2.9,276,26,https://www.temu.com/products/92313
Sample Product 8707,10129.760131266128,food,Konga,2025-05-05 17:39:45,20,False,3.5,260,76,https://www.konga.com/products/67818
Sample Product 3188,7307.385850084209,soft-drinks,Jumia,2025-05-05 17:39:45,10,True,2.0,64,39,https://www.jumia.com/products/99104
Sample Product 3314,1296.6828880839494,detergents,Temu,2025-05-05 17:39:45,15,True,3.0,549,11,https://www.temu.com/products/41176
Sample Product 7810,1356.3705776503482,personal-care,Slot,2025-05-05 17:39:45,5,False,3.3,856,4,https://www.slot.com/products/59590
Sample Product 5674,10155.477258860412,soft-drinks,Slot,2025-05-05 17:39:45,5,True,3.9,435,23,https://www.slot.com/products/10433
Sample Product 2827,820.8946417158021,soft-drinks,Jiji,2025-05-05 17:39:45,10,False,2.4,25,46,https://www.jiji.com/products/49355
Sample Product 8631,10402.756643078344,personal-care,Temu,2025-05-05 17:39:45,20,False,2.6,486,10,https://www.temu.com/products/29087
Sample Product 8799,7003.7104376392645,beverages,Jumia,2025-05-05 17:39:45,10,False,3.7,523,75,https://www.jumia.com/products/15546
Sample Product 8509,1164.6410923667825,food,Temu,2025-05-05 17:39:45,15,True,2.6,435,96,https://www.temu.com/products/49235
Sample Product 7793,3588.5035996478928,personal-care,Jiji,2025-05-05 17:39:45,10,False,2.8,94,31,https://www.jiji.com/products/99877
Sample Product 4372,4657.197453636272,beverages,Konga,2025-05-05 17:39:45,20,True,3.2,238,84,https://www.konga.com/products/63953
Sample Product 3180,2727.938157425595,detergents,Jiji,2025-05-05 17:39:45,0,True,2.7,181,83,https://www.jiji.com/products/63561
Sample Product 8185,4339.9631216122225,snacks,PayPorte,2025-05-05 17:39:45,10,True,2.8,330,66,https://www.payporte.com/products/86272
Sample Product 2297,4033.1311442176307,snacks,Jiji,2025-05-05 17:39:45,15,True,2.8,357,14,https://www.jiji.com/products/16325
Sample Product 6777,8477.352696195403,snacks,Konga,2025-05-05 17:39:45,15,False,3.5,258,74,https://www.konga.com/products/64376
Sample Product 5995,4543.600574395347,beverages,Jumia,2025-05-05 17:39:45,20,True,2.4,536,21,https://www.jumia.com/products/85978
Sample Product 6833,8866.942831124523,soft-drinks,Temu,2025-05-05 17:39:45,0,False,3.0,868,53,https://www.temu.com/products/87982
Sample Product 8900,4220.076740748934,soft-drinks,Konga,2025-05-05 17:39:45,20,False,4.5,882,23,https://www.konga.com/products/44012
Sample Product 8564,7763.173915636597,soft-drinks,Slot,2025-05-05 17:39:45,15,False,4.3,85,94,https://www.slot.com/products/86581
Sample Product 6496,3582.2187688121458,beverages,Jiji,2025-05-05 17:39:45,10,True,2.3,201,75,https://www.jiji.com/products/73763
Sample Product 9167,5234.773065803125,soft-drinks,Jiji,2025-05-05 17:39:45,20,False,4.0,166,51,https://www.jiji.com/products/49546
Sample Product 4663,7676.230546430776,soft-drinks,Jiji,2025-05-05 17:39:45,20,True,3.8,752,10,https://www.jiji.com/products/31504
Sample Product 2199,8681.404216851317,soft-drinks,Jiji,2025-05-05 17:39:45,10,False,4.7,191,5,https://www.jiji.com/products/62016
Sample Product 7711,4349.632065080762,snacks,PayPorte,2025-05-05 17:39:45,5,False,4.3,641,80,https://www.payporte.com/products/15411
Sample Product 1142,10107.790904941137,snacks,Temu,2025-05-05 17:39:45,15,False,2.4,250,59,https://www.temu.com/products/21176
Sample Product 1966,1661.660324403995,soft-drinks,Temu,2025-05-05 17:39:45,10,True,4.8,619,34,https://www.temu.com/products/57502
Sample Product 5438,6211.905833657899,food,Temu,2025-05-05 17:39:45,10,True,4.0,592,25,https://www.temu.com/products/20816
Sample Product 5461,9848.961746879215,food,Slot,2025-05-05 17:39:45,5,True,1.3,294,94,https://www.slot.com/products/87233
Sample Product 3154,1651.3245164300286,personal-care,Jumia,2025-05-05 17:39:45,0,False,3.1,101,19,https://www.jumia.com/products/30925
Sample Product 4218,3017.394406485223,detergents,Jiji,2025-05-05 17:39:45,5,False,1.8,68,9,https://www.jiji.com/products/94141
Sample Product 1113,9045.706936353843,personal-care,PayPorte,2025-05-05 17:39:45,0,False,3.0,502,12,https://www.payporte.com/products/91719
Sample Product 8029,9627.851186771262,personal-care,Konga,2025-05-05 17:39:45,5,True,4.4,156,96,https://www.konga.com/products/49362
Sample Product 1022,8136.5889805221595,detergents,Jiji,2025-05-05 17:39:45,5,False,3.7,378,75,https://www.jiji.com/products/91536
Sample Product 2473,9492.643826440568,soft-drinks,Jumia,2025-05-05 17:39:45,10,True,1.1,516,74,https://www.jumia.com/products/36412
Sample Product 8745,4194.883230959093,snacks,Temu,2025-05-05 17:39:45,20,True,4.8,209,36,https://www.temu.com/products/78998
Sample Product 4221,7723.91824085413,food,Slot,2025-05-05 17:39:45,20,False,2.8,224,25,https://www.slot.com/products/64219
Sample Product 9406,882.1562886435262,food,Konga,2025-05-05 17:39:45,10,False,2.2,581,93,https://www.konga.com/products/23587
Sample Product 1519,2666.9706176835257,food,Slot,2025-05-05 17:39:45,5,True,3.2,13,10,https://www.slot.com/products/88419
Sample Product 7458,4553.179466449878,personal-care,Slot,2025-05-05 17:39:45,20,False,1.2,624,37,https://www.slot.com/products/30275
Sample Product 7412,6355.0202835115915,personal-care,Konga,2025-05-05 17:39:45,10,True,3.1,254,60,https://www.konga.com/products/54689
Sample Product 4506,5315.427387979466,snacks,PayPorte,2025-05-05 17:39:45,10,True,2.7,802,46,https://www.payporte.com/products/84259
Sample Product 7661,8244.568516628264,food,Jiji,2025-05-05 17:39:45,20,True,3.0,740,33,https://www.jiji.com/products/43833
Sample Product 5014,8379.770527341489,soft-drinks,Konga,2025-05-05 17:39:45,20,False,4.5,221,36,https://www.konga.com/products/63645
Sample Product 7380,3817.014894123582,food,Slot,2025-05-05 17:39:45,20,False,2.7,495,25,https://www.slot.com/products/35235
Sample Product 8416,8670.883403176545,beverages,Jumia,2025-05-05 17:39:45,0,True,4.0,787,42,https://www.jumia.com/products/15746
Sample Product 2203,9546.751772219633,beverages,Slot,2025-05-05 17:39:45,15,True,1.8,386,42,https://www.slot.com/products/90928
Sample Product 4881,5061.877506549121,personal-care,Temu,2025-05-05 17:39:45,5,True,2.5,592,36,https://www.temu.com/products/29538
Sample Product 2374,7629.4045441918115,detergents,Konga,2025-05-05 17:39:45,5,False,1.9,554,93,https://www.konga.com/products/92112
Sample Product 5894,2145.0440926475785,personal-care,Konga,2025-05-05 17:39:45,20,False,3.7,602,64,https://www.konga.com/products/71444
Sample Product 4125,3291.8805127675805,food,Jiji,2025-05-05 17:39:45,15,True,2.9,336,10,https://www.jiji.com/products/13730
Sample Product 1488,6719.306671679877,beverages,Temu,2025-05-05 17:39:45,20,True,1.2,850,48,https://www.temu.com/products/91678
Sample Product 4933,5623.758820348973,beverages,Jumia,2025-05-05 17:39:45,5,False,1.8,752,29,https://www.jumia.com/products/36036
Sample Product 5717,5837.608775436761,food,Konga,2025-05-05 17:39:45,0,False,3.5,376,45,https://www.konga.com/products/43709
Sample Product 8355,6249.435910520523,personal-care,Jiji,2025-05-05 17:39:45,20,False,1.7,592,49,https://www.jiji.com/products/74226
Sample Product 6013,5550.142528159212,personal-care,Konga,2025-05-05 17:39:45,20,False,4.6,418,45,https://www.konga.com/products/62094
Sample Product 9530,7944.743113411934,detergents,PayPorte,2025-05-05 17:39:45,20,True,2.9,675,62,https://www.payporte.com/products/96451
Sample Product 7768,1426.2315135452452,soft-drinks,PayPorte,2025-05-05 17:39:45,10,True,1.6,308,98,https://www.payporte.com/products/94382
Sample Product 9905,1794.9695302001644,personal-care,Jiji,2025-05-05 17:39:45,15,False,2.1,699,26,https://www.jiji.com/products/93421
Sample Product 6441,7911.503136059842,snacks,Jumia,2025-05-05 17:39:45,20,False,2.7,745,95,https://www.jumia.com/products/79280
Sample Product 9226,7894.238205454995,snacks,Slot,2025-05-05 17:39:45,20,False,1.9,75,78,https://www.slot.com/products/37255
Sample Product 9111,6897.968919886174,personal-care,Jumia,2025-05-05 17:39:45,20,True,5.0,671,11,https://www.jumia.com/products/83736
Sample Product 1620,6613.444213328286,food,Konga,2025-05-05 17:39:45,0,True,3.0,560,7,https://www.konga.com/products/74389
Sample Product 4326,7116.80245436598,detergents,PayPorte,2025-05-05 17:39:45,10,True,3.6,841,37,https://www.payporte.com/products/66318
Sample Product 8017,879.071830841273,soft-drinks,Jiji,2025-05-05 17:39:45,10,True,2.6,279,86,https://www.jiji.com/products/13124
Sample Product 2743,2110.7961259669423,personal-care,Temu,2025-05-05 17:39:45,5,True,2.2,766,98,https://www.temu.com/products/39338
Sample Product 8735,8834.481613435197,food,Jumia,2025-05-05 17:39:45,20,True,4.4,285,82,https://www.jumia.com/products/11013
Sample Product 3698,1271.6826563818574,food,Slot,2025-05-05 17:39:45,10,False,4.4,317,64,https://www.slot.com/products/43917
Sample Product 1540,1172.3207358043783,personal-care,Jumia,2025-05-05 17:39:45,5,True,1.1,852,76,https://www.jumia.com/products/81895
Sample Product 2466,8242.666959861497,personal-care,Temu,2025-05-05 17:39:45,5,True,2.2,480,73,https://www.temu.com/products/28426
Sample Product 7061,945.8297753035383,snacks,Konga,2025-05-05 17:39:45,20,False,3.6,686,52,https://www.konga.com/products/67047
Sample Product 9649,7143.078154336296,food,Temu,2025-05-05 17:39:45,5,True,2.7,753,80,https://www.temu.com/products/96568
Sample Product 7617,3108.7223083380027,beverages,Jumia,2025-05-05 17:39:45,5,True,4.0,653,95,https://www.jumia.com/products/58578
Sample Product 8290,5740.006593137689,soft-drinks,Jiji,2025-05-05 17:39:45,10,True,1.5,508,18,https://www.jiji.com/products/65081
Sample Product 4383,3906.545631960522,soft-drinks,PayPorte,2025-05-05 17:39:45,20,True,2.2,118,8,https://www.payporte.com/products/74626
Sample Product 8311,8105.163324627945,detergents,PayPorte,2025-05-05 17:39:45,20,True,1.0,154,9,https://www.payporte.com/products/28845
Sample Product 3383,9154.920365936818,beverages,Temu,2025-05-05 17:39:45,5,True,3.0,223,87,https://www.temu.com/products/67438
Sample Product 5554,3230.7211985235786,food,Temu,2025-05-05 17:39:45,15,False,2.1,37,14,https://www.temu.com/products/69673
Sample Product 7893,5279.944159457074,soft-drinks,Jumia,2025-05-05 17:39:45,0,False,4.0,392,49,https://www.jumia.com/products/24451
Sample Product 3329,3109.138560523603,snacks,Jumia,2025-05-05 17:39:45,5,False,4.8,356,20,https://www.jumia.com/products/60696
Sample Product 3443,4240.923071777992,personal-care,Jumia,2025-05-05 17:39:45,0,True,1.4,397,48,https://www.jumia.com/products/26613
Sample Product 7722,1076.117487071865,beverages,Jumia,2025-05-05 17:39:45,20,False,3.3,726,54,https://www.jumia.com/products/41258
Sample Product 7800,7317.551596493653,detergents,Slot,2025-05-05 17:39:45,0,True,2.9,377,59,https://www.slot.com/products/59878
Sample Product 6270,6821.730055351167,detergents,Konga,2025-05-05 17:39:45,5,True,2.9,533,93,https://www.konga.com/products/36499
Sample Product 4490,7353.7407491032845,snacks,PayPorte,2025-05-05 17:39:45,20,True,3.1,408,61,https://www.payporte.com/products/85610
Sample Product 6896,5646.129833635876,soft-drinks,Jiji,2025-05-05 17:39:45,10,False,1.7,230,36,https://www.jiji.com/products/67987
Sample Product 7937,3439.3176899208984,snacks,Jumia,2025-05-05 17:39:45,15,False,3.2,670,56,https://www.jumia.com/products/54209
Sample Product 8400,10195.16541705369,soft-drinks,Slot,2025-05-05 17:39:45,0,False,2.0,266,31,https://www.slot.com/products/31983
Sample Product 2969,1318.8881614562947,soft-drinks,Jumia,2025-05-05 17:39:45,5,False,3.6,327,24,https://www.jumia.com/products/88225
Sample Product 4903,6230.477332838678,soft-drinks,Konga,2025-05-05 17:39:45,0,True,3.0,80,49,https://www.konga.com/products/31253
Sample Product 2300,7626.890027224908,food,Temu,2025-05-05 17:39:45,0,True,3.0,505,19,https://www.temu.com/products/31240
Sample Product 5730,5517.09576369706,detergents,Jumia,2025-05-05 17:39:45,0,False,3.6,43,51,https://www.jumia.com/products/53764
Sample Product 3020,8384.474395126645,personal-care,Temu,2025-05-05 17:39:45,15,True,3.4,379,97,https://www.temu.com/products/40690
Sample Product 4218,885.269660103448,detergents,Jiji,2025-05-05 17:39:45,5,True,1.6,36,96,https://www.jiji.com/products/24047
Sample Product 1780,8313.263335445627,snacks,PayPorte,2025-05-05 17:39:45,20,True,3.0,811,100,https://www.payporte.com/products/79142
Sample Product 3333,9618.615570328135,food,Temu,2025-05-05 17:39:45,5,False,2.2,109,45,https://www.temu.com/products/13750
Sample Product 3775,1936.1273470532715,personal-care,PayPorte,2025-05-05 17:39:45,5,True,2.8,60,18,https://www.payporte.com/products/73444
Sample Product 8945,8745.4369283004,snacks,Konga,2025-05-05 17:39:45,10,False,3.8,836,22,https://www.konga.com/products/49904
Sample Product 7736,9491.363308024323,personal-care,Slot,2025-05-05 17:39:45,20,True,1.9,574,60,https://www.slot.com/products/28288
Sample Product 7113,2405.5857254274356,beverages,Jumia,2025-05-05 17:39:45,15,False,4.1,282,51,https://www.jumia.com/products/92769
Sample Product 4573,5455.039033855473,beverages,Konga,2025-05-05 17:39:45,15,False,5.0,935,44,https://www.konga.com/products/88087
Sample Product 5904,6554.934668601526,soft-drinks,Temu,2025-05-05 17:39:45,0,False,1.8,758,70,https://www.temu.com/products/89380
Sample Product 1436,1099.3367383975299,detergents,Jiji,2025-05-05 17:39:45,10,False,4.5,351,53,https://www.jiji.com/products/90477
Sample Product 8085,6352.258960898784,personal-care,Jumia,2025-05-05 17:39:45,0,False,3.8,406,79,https://www.jumia.com/products/24065
Sample Product 4852,5770.863450771868,soft-drinks,Jiji,2025-05-05 17:39:45,0,True,4.9,894,69,https://www.jiji.com/products/79025
Sample Product 5361,6487.192896590081,food,Jumia,2025-05-05 17:39:45,0,True,1.9,680,24,https://www.jumia.com/products/23549
Sample Product 8293,10445.016961097595,soft-drinks,PayPorte,2025-05-05 17:39:45,10,False,1.6,12,43,https://www.payporte.com/products/14820
Sample Product 6317,7859.990654613059,soft-drinks,Temu,2025-05-05 17:39:45,10,False,5.0,604,49,https://www.temu.com/products/42359
Sample Product 1009,10147.994787284717,beverages,Jiji,2025-05-05 17:39:45,5,True,1.8,706,51,https://www.jiji.com/products/49310
Sample Product 1359,8370.999071660051,detergents,Temu,2025-05-05 17:39:45,20,True,1.7,302,5,https://www.temu.com/products/32813
Sample Product 7895,8041.998854745896,detergents,Jumia,2025-05-05 17:39:45,20,False,4.2,688,12,https://www.jumia.com/products/66181
Sample Product 1036,9092.44355998175,personal-care,Temu,2025-05-05 17:39:45,20,False,2.6,80,42,https://www.temu.com/products/81189
Sample Product 5567,2567.7605069488377,soft-drinks,Jiji,2025-05-05 17:39:45,15,True,4.2,391,65,https://www.jiji.com/products/48321
Sample Product 7082,7144.25152072618,detergents,Jiji,2025-05-05 17:39:45,0,False,4.5,478,38,https://www.jiji.com/products/34705
Sample Product 9876,6908.932525615238,soft-drinks,Temu,2025-05-05 17:39:45,10,False,2.8,204,22,https://www.temu.com/products/52097
Sample Product 5169,661.0193577561467,snacks,Slot,2025-05-05 17:39:45,0,False,3.8,377,62,https://www.slot.com/products/18304
Sample Product 3505,5771.886190047819,soft-drinks,Temu,2025-05-05 17:39:45,10,False,1.1,560,8,https://www.temu.com/products/28164
Sample Product 7560,8970.425070774603,soft-drinks,Jiji,2025-05-05 17:39:45,0,True,2.4,402,100,https://www.jiji.com/products/60691
Sample Product 6424,7643.238316847231,food,Temu,2025-05-05 17:39:45,5,False,2.5,628,26,https://www.temu.com/products/48485
Sample Product 8131,1046.5458288105738,snacks,Temu,2025-05-05 17:39:45,0,False,1.9,119,9,https://www.temu.com/products/62562
Sample Product 9217,7766.996631937464,soft-drinks,Slot,2025-05-05 17:39:45,10,False,2.8,363,19,https://www.slot.com/products/45024
Sample Product 5021,1267.4942644700777,food,Slot,2025-05-05 17:39:45,15,False,3.6,187,81,https://www.slot.com/products/95310
Sample Product 4873,6414.316821520083,snacks,Konga,2025-05-05 17:39:45,20,False,2.3,787,49,https://www.konga.com/products/68346
Sample Product 7657,7961.340157590632,personal-care,Jumia,2025-05-05 17:39:45,10,False,3.3,301,86,https://www.jumia.com/products/91475
Sample Product 5794,6568.020531872287,detergents,PayPorte,2025-05-05 17:39:45,5,False,1.7,102,86,https://www.payporte.com/products/50718
Sample Product 8331,5517.878633731866,personal-care,PayPorte,2025-05-05 17:39:45,10,True,2.0,246,6,https://www.payporte.com/products/29725
Sample Product 3812,563.0793844979607,snacks,Jumia,2025-05-05 17:39:45,0,True,2.0,79,66,https://www.jumia.com/products/18284
Sample Product 1595,7300.0203504121755,food,Temu,2025-05-05 17:39:45,10,True,1.4,524,67,https://www.temu.com/products/14842
Sample Product 7527,1172.2748250596799,detergents,Konga,2025-05-05 17:39:45,10,True,4.1,25,18,https://www.konga.com/products/65029
Sample Product 3095,9350.428280612923,food,Jumia,2025-05-05 17:39:45,5,False,4.5,599,84,https://www.jumia.com/products/84669
Sample Product 7064,9709.247080858711,personal-care,Jumia,2025-05-05 17:39:45,0,False,3.9,108,98,https://www.jumia.com/products/80911
Sample Product 7108,3296.931164359126,personal-care,Slot,2025-05-05 17:39:45,10,True,2.7,196,86,https://www.slot.com/products/22168
Sample Product 9371,973.7232624255006,soft-drinks,Slot,2025-05-05 17:39:45,10,False,4.3,168,56,https://www.slot.com/products/53979
Sample Product 4246,4557.89206523607,snacks,Slot,2025-05-05 17:39:45,0,True,3.6,371,80,https://www.slot.com/products/72545
Sample Product 1603,888.0364544758354,detergents,Temu,2025-05-05 17:39:45,20,True,3.1,37,61,https://www.temu.com/products/84600
Sample Product 3579,8290.690725429471,food,Jumia,2025-05-05 17:39:45,15,True,4.1,301,18,https://www.jumia.com/products/21418
Sample Product 5211,8143.916020800659,beverages,PayPorte,2025-05-05 17:39:45,20,True,3.2,948,42,https://www.payporte.com/products/62417
Sample Product 5249,9168.637019528376,food,Konga,2025-05-05 17:39:45,5,True,1.9,98,5,https://www.konga.com/products/26653
Sample Product 2439,4267.113126551704,personal-care,Slot,2025-05-05 17:39:45,20,True,2.6,583,9,https://www.slot.com/products/95200
Sample Product 9784,2802.7479727043624,personal-care,PayPorte,2025-05-05 17:39:45,20,False,1.4,303,89,https://www.payporte.com/products/91228
Sample Product 5416,1645.9335804751427,beverages,Jumia,2025-05-05 17:39:45,20,False,2.4,825,16,https://www.jumia.com/products/12941
Sample Product 1688,3359.3846817087906,beverages,Temu,2025-05-05 17:39:45,5,True,2.9,450,89,https://www.temu.com/products/27426
Sample Product 8341,8340.958049690471,snacks,Jiji,2025-05-05 17:39:45,0,True,1.3,376,79,https://www.jiji.com/products/35720
Sample Product 2286,1768.3796512011816,snacks,Temu,2025-05-05 17:39:45,15,True,1.5,65,67,https://www.temu.com/products/53430
Sample Product 5881,7629.743725369397,soft-drinks,Temu,2025-05-05 17:39:45,15,False,4.3,596,46,https://www.temu.com/products/93536
Sample Product 9265,1301.2349152214897,detergents,Temu,2025-05-05 17:39:45,15,True,2.8,297,43,https://www.temu.com/products/30004
Sample Product 8195,7718.672457095157,beverages,Temu,2025-05-05 17:39:45,20,False,3.7,344,33,https://www.temu.com/products/92413
Sample Product 1196,7759.6952347723645,soft-drinks,Konga,2025-05-05 17:39:45,20,False,2.9,839,46,https://www.konga.com/products/94519
Sample Product 4933,8994.443678681535,detergents,Slot,2025-05-05 17:39:45,15,True,1.2,827,4,https://www.slot.com/products/95931
Sample Product 1155,6943.129999018639,detergents,Slot,2025-05-05 17:39:45,0,True,2.6,208,10,https://www.slot.com/products/51627
Sample Product 2115,5908.665668156677,soft-drinks,PayPorte,2025-05-05 17:39:45,0,True,4.0,573,11,https://www.payporte.com/products/39139
Sample Product 9443,2246.74873068912,snacks,Jiji,2025-05-05 17:39:45,0,True,1.2,590,44,https://www.jiji.com/products/33458
Sample Product 1545,9338.74657796187,detergents,Jumia,2025-05-05 17:39:45,20,True,2.1,747,77,https://www.jumia.com/products/67216
Sample Product 2947,10850.436064123236,personal-care,Jumia,2025-05-05 17:39:45,0,False,2.2,44,47,https://www.jumia.com/products/35719
Sample Product 5790,6615.5486688147275,soft-drinks,Jumia,2025-05-05 17:39:45,5,True,4.9,261,85,https://www.jumia.com/products/12283
Sample Product 5861,4186.676033209424,snacks,Temu,2025-05-05 17:39:45,15,True,1.1,836,49,https://www.temu.com/products/26697
Sample Product 4187,8754.202153600521,detergents,Jumia,2025-05-05 17:39:45,15,False,5.0,49,20,https://www.jumia.com/products/44837
Sample Product 9758,9000.798718897098,soft-drinks,Jiji,2025-05-05 17:39:45,15,True,3.0,219,53,https://www.jiji.com/products/99674
Sample Product 4514,4950.160304188927,detergents,Jiji,2025-05-05 17:39:45,5,True,2.5,284,70,https://www.jiji.com/products/73653
Sample Product 2073,1089.7156059195684,soft-drinks,Temu,2025-05-05 17:39:45,0,True,1.1,161,63,https://www.temu.com/products/87096
Sample Product 1165,9896.4730562244,snacks,Temu,2025-05-05 17:39:45,0,False,2.4,255,82,https://www.temu.com/products/34112
Sample Product 5327,5615.503743482217,soft-drinks,Jumia,2025-05-05 17:39:45,20,False,1.9,44,44,https://www.jumia.com/products/23142
Sample Product 8381,2691.1875338423033,soft-drinks,PayPorte,2025-05-05 17:39:45,15,False,4.7,364,12,https://www.payporte.com/products/48587
Sample Product 3102,6068.062987995994,detergents,Jumia,2025-05-05 17:39:45,5,False,3.8,238,49,https://www.jumia.com/products/33324
Sample Product 5670,2157.9966805680215,detergents,Slot,2025-05-05 17:39:45,0,False,1.5,734,10,https://www.slot.com/products/50526
Sample Product 7974,4277.233456412037,food,Temu,2025-05-05 17:39:45,10,False,4.9,249,12,https://www.temu.com/products/32331
Sample Product 2599,2776.938441283638,beverages,Konga,2025-05-05 17:39:45,0,False,3.6,350,48,https://www.konga.com/products/14364
Sample Product 1037,5804.417775955868,personal-care,Konga,2025-05-05 17:39:45,15,False,1.5,759,47,https://www.konga.com/products/29120
Sample Product 7248,3529.4815186968654,soft-drinks,Temu,2025-05-05 17:39:45,15,True,1.3,62,99,https://www.temu.com/products/82085
Sample Product 4292,2279.3360315504615,detergents,Jumia,2025-05-05 17:39:45,0,False,4.0,356,92,https://www.jumia.com/products/99853
Sample Product 2981,1471.9090743863123,beverages,Slot,2025-05-05 17:39:45,5,True,4.9,143,2,https://www.slot.com/products/85658
Sample Product 9634,6507.0328449838835,snacks,PayPorte,2025-05-05 17:39:45,0,True,2.9,834,16,https://www.payporte.com/products/55205
Sample Product 8487,3949.8720074176845,snacks,Temu,2025-05-05 17:39:45,15,True,3.5,731,32,https://www.temu.com/products/91712
Sample Product 3214,2348.438631589296,soft-drinks,Temu,2025-05-05 17:39:45,20,False,1.1,513,93,https://www.temu.com/products/46910
Sample Product 4246,2967.531674668707,beverages,Jiji,2025-05-05 17:39:45,10,True,4.5,758,46,https://www.jiji.com/products/12154
Sample Product 5794,5454.437448443933,personal-care,Slot,2025-05-05 17:39:45,10,False,2.9,234,54,https://www.slot.com/products/55760
Sample Product 5876,5957.102599324943,snacks,Jumia,2025-05-05 17:39:45,20,False,2.3,400,20,https://www.jumia.com/products/73017
Sample Product 1979,5666.223249762844,snacks,Slot,2025-05-05 17:39:45,10,False,2.7,20,13,https://www.slot.com/products/54747
Sample Product 2250,2390.37632363017,snacks,Konga,2025-05-05 17:39:45,20,True,2.4,414,6,https://www.konga.com/products/18306
Sample Product 9849,8731.627693589055,beverages,Jiji,2025-05-05 17:39:45,10,True,4.9,454,43,https://www.jiji.com/products/14384
Sample Product 8115,8856.619728974672,food,Slot,2025-05-05 17:39:45,10,False,3.9,885,2,https://www.slot.com/products/84423
Sample Product 5024,5143.225441289284,soft-drinks,Temu,2025-05-05 17:39:45,20,True,2.1,642,28,https://www.temu.com/products/67123
Sample Product 2003,6474.020129443352,snacks,PayPorte,2025-05-05 17:39:45,0,False,3.0,664,71,https://www.payporte.com/products/42756
Sample Product 5921,3355.804970273086,personal-care,PayPorte,2025-05-05 17:39:45,0,True,1.3,412,41,https://www.payporte.com/products/75726
Sample Product 6570,4008.908719957987,beverages,PayPorte,2025-05-05 17:39:45,20,True,4.1,238,10,https://www.payporte.com/products/49767
